tenTram,ngay,rain,rain_max_intensity,rain_hours,rain_lag1,rain_lag2,rain_lag3,rain_lag7,rain_roll3,rain_roll7,rain_mean3,rain_mean7
Nhà Bè,2019-08-15,3.9,1.7,10,7.199999999999999,2.6999999999999997,4.7,13.2,13.799999999999999,57.29999999999995,4.6,8.185714285714278
Nhà Bè,2019-08-16,14.700000000000001,7.7,11,3.9,7.199999999999999,2.6999999999999997,30.3,25.8,41.69999999999995,8.6,5.95714285714285
Nhà Bè,2019-08-17,7.2,2.8,10,14.700000000000001,3.9,7.199999999999999,2.9,25.8,45.99999999999995,8.6,6.571428571428564
Nhà Bè,2019-08-18,5.2,2.3,7,7.2,14.700000000000001,3.9,5.6,27.1,45.59999999999995,9.033333333333333,6.514285714285707
Nhà Bè,2019-08-19,0.0,0.0,0,5.2,7.2,14.700000000000001,4.7,12.4,40.89999999999995,4.133333333333334,5.842857142857135
Nhà Bè,2019-08-20,17.6,9.3,18,0.0,5.2,7.2,2.6999999999999997,22.8,55.799999999999955,7.6000000000000005,7.971428571428565
Nhà Bè,2019-08-21,8.0,2.0,13,17.6,0.0,5.2,7.199999999999999,25.6,56.59999999999995,8.533333333333333,8.085714285714278
Nhà Bè,2019-08-22,10.7,5.8,11,8.0,17.6,0.0,3.9,36.3,63.39999999999995,12.1,9.05714285714285
Nhà Bè,2019-08-23,10.8,6.5,11,10.7,8.0,17.6,14.700000000000001,29.5,59.49999999999995,9.833333333333334,8.499999999999993
Nhà Bè,2019-08-24,11.600000000000001,4.0,11,10.8,10.7,8.0,7.2,33.1,63.899999999999956,11.033333333333333,9.128571428571423
Nhà Bè,2019-08-25,7.7,3.6,8,11.600000000000001,10.8,10.7,5.2,30.1,66.39999999999995,10.033333333333333,9.485714285714279
Nhà Bè,2019-08-26,4.3,1.9,7,7.7,11.600000000000001,10.8,0.0,23.6,70.69999999999996,7.866666666666667,10.099999999999994
Nhà Bè,2019-08-27,5.3,2.5,8,4.3,7.7,11.600000000000001,17.6,17.3,58.39999999999995,5.766666666666667,8.342857142857136
Nhà Bè,2019-08-28,7.8999999999999995,1.7,13,5.3,4.3,7.7,8.0,17.5,58.299999999999955,5.833333333333333,8.328571428571422
Nhà Bè,2019-08-29,10.5,1.4,19,7.8999999999999995,5.3,4.3,10.7,23.7,58.09999999999995,7.8999999999999995,8.299999999999994
Nhà Bè,2019-08-30,16.9,10.8,17,10.5,7.8999999999999995,5.3,10.8,35.3,64.19999999999995,11.766666666666666,9.171428571428564
Nhà Bè,2019-08-31,6.2,4.4,6,16.9,10.5,7.8999999999999995,11.600000000000001,33.6,58.79999999999995,11.200000000000001,8.399999999999993
Nhà Bè,2019-09-01,5.8,2.0,9,6.2,16.9,10.5,7.7,28.9,56.89999999999995,9.633333333333333,8.128571428571421
Nhà Bè,2019-09-02,10.799999999999999,3.8,21,5.8,6.2,16.9,4.3,22.799999999999997,63.39999999999995,7.599999999999999,9.05714285714285
Nhà Bè,2019-09-03,6.7,1.2,16,10.799999999999999,5.8,6.2,5.3,23.3,64.79999999999995,7.766666666666667,9.257142857142851
Nhà Bè,2019-09-04,3.8000000000000003,1.0,9,6.7,10.799999999999999,5.8,7.8999999999999995,21.3,60.699999999999946,7.1000000000000005,8.671428571428564
Nhà Bè,2019-09-05,5.1,2.3,4,3.8000000000000003,6.7,10.799999999999999,10.5,15.6,55.29999999999994,5.2,7.8999999999999915
Nhà Bè,2019-09-06,1.8,0.9,3,5.1,3.8000000000000003,6.7,16.9,10.7,40.19999999999995,3.5666666666666664,5.742857142857136
Nhà Bè,2019-09-07,7.5,2.9,6,1.8,5.1,3.8000000000000003,6.2,14.399999999999999,41.49999999999995,4.8,5.928571428571422
Nhà Bè,2019-09-08,17.4,3.5,14,7.5,1.8,5.1,5.8,26.699999999999996,53.099999999999945,8.899999999999999,7.585714285714277
Nhà Bè,2019-09-09,9.0,3.1,9,17.4,7.5,1.8,10.799999999999999,33.89999999999999,51.29999999999995,11.299999999999997,7.328571428571421
Nhà Bè,2019-09-10,4.1,2.0,4,9.0,17.4,7.5,6.7,30.499999999999993,48.69999999999995,10.166666666666664,6.95714285714285
Nhà Bè,2019-09-11,0.5,0.1,5,4.1,9.0,17.4,3.8000000000000003,13.599999999999996,45.39999999999995,4.533333333333332,6.485714285714279
Nhà Bè,2019-09-12,1.8,1.0,6,0.5,4.1,9.0,5.1,6.399999999999996,42.09999999999995,2.133333333333332,6.014285714285707
Nhà Bè,2019-09-13,16.5,4.7,19,1.8,0.5,4.1,1.8,18.799999999999997,56.79999999999995,6.266666666666666,8.114285714285707
Nhà Bè,2019-09-14,42.4,6.7,24,16.5,1.8,0.5,7.5,60.699999999999996,91.69999999999995,20.23333333333333,13.099999999999993
Nhà Bè,2019-09-15,12.9,1.6,24,42.4,16.5,1.8,17.4,71.8,87.19999999999996,23.933333333333334,12.457142857142852
Nhà Bè,2019-09-16,15.4,8.9,11,12.9,42.4,16.5,9.0,70.7,93.59999999999995,23.566666666666666,13.371428571428565
Nhà Bè,2019-09-17,15.3,2.6,20,15.4,12.9,42.4,4.1,43.599999999999994,104.79999999999995,14.533333333333331,14.971428571428564
Nhà Bè,2019-09-18,15.6,2.9,19,15.3,15.4,12.9,0.5,46.3,119.89999999999995,15.433333333333332,17.128571428571423
Nhà Bè,2019-09-19,16.9,5.9,14,15.6,15.3,15.4,1.8,47.8,134.99999999999994,15.933333333333332,19.285714285714278
Nhà Bè,2019-09-20,7.8,2.3,10,16.9,15.6,15.3,16.5,40.3,126.29999999999995,13.433333333333332,18.042857142857137
Nhà Bè,2019-09-21,9.4,2.4,15,7.8,16.9,15.6,42.4,34.099999999999994,93.29999999999994,11.366666666666665,13.32857142857142
Nhà Bè,2019-09-22,7.1000000000000005,2.2,20,9.4,7.8,16.9,12.9,24.299999999999997,87.49999999999996,8.1,12.499999999999995
Nhà Bè,2019-09-23,4.3,2.3,11,7.1000000000000005,9.4,7.8,15.4,20.799999999999997,76.39999999999995,6.933333333333333,10.914285714285707
Nhà Bè,2019-09-24,0.8,0.3,5,4.3,7.1000000000000005,9.4,15.3,12.199999999999998,61.89999999999995,4.0666666666666655,8.842857142857136
Nhà Bè,2019-09-25,2.2,1.0,7,0.8,4.3,7.1000000000000005,15.6,7.299999999999996,48.49999999999995,2.4333333333333322,6.928571428571422
Nhà Bè,2019-09-26,2.5000000000000004,1.1,11,2.2,0.8,4.3,16.9,5.4999999999999964,34.09999999999995,1.8333333333333321,4.871428571428565
Nhà Bè,2019-09-27,2.6,1.4,6,2.5000000000000004,2.2,0.8,7.8,7.299999999999997,28.89999999999995,2.4333333333333322,4.128571428571421
Nhà Bè,2019-09-28,14.399999999999999,8.2,16,2.6,2.5000000000000004,2.2,9.4,19.499999999999996,33.89999999999995,6.499999999999999,4.842857142857135
Nhà Bè,2019-09-29,2.8000000000000003,1.3,7,14.399999999999999,2.6,2.5000000000000004,7.1000000000000005,19.799999999999997,29.599999999999948,6.599999999999999,4.2285714285714215
Nhà Bè,2019-09-30,11.7,3.9,19,2.8000000000000003,14.399999999999999,2.6,4.3,28.899999999999995,36.99999999999994,9.633333333333331,5.285714285714278
Nhà Bè,2019-10-01,18.2,7.2,19,11.7,2.8000000000000003,14.399999999999999,0.8,32.699999999999996,54.39999999999995,10.899999999999999,7.771428571428564
Nhà Bè,2019-10-02,6.6,3.7,11,18.2,11.7,2.8000000000000003,2.2,36.49999999999999,58.79999999999995,12.166666666666664,8.399999999999993
Nhà Bè,2019-10-03,12.3,2.7,17,6.6,18.2,11.7,2.5000000000000004,37.099999999999994,68.59999999999995,12.366666666666665,9.799999999999994
Nhà Bè,2019-10-04,5.6,1.6,9,12.3,6.6,18.2,2.6,24.499999999999996,71.59999999999995,8.166666666666666,10.228571428571422
Nhà Bè,2019-10-05,4.4,2.0,9,5.6,12.3,6.6,14.399999999999999,22.299999999999997,61.599999999999945,7.433333333333333,8.799999999999992
Nhà Bè,2019-10-06,6.5,2.3,12,4.4,5.6,12.3,2.8000000000000003,16.499999999999996,65.29999999999995,5.499999999999999,9.328571428571422
Nhà Bè,2019-10-07,1.2,0.4,7,6.5,4.4,5.6,11.7,12.099999999999996,54.79999999999995,4.033333333333332,7.828571428571421
Nhà Bè,2019-10-08,0.1,0.1,1,1.2,6.5,4.4,18.2,7.799999999999996,36.69999999999995,2.5999999999999988,5.242857142857136
Nhà Bè,2019-10-09,17.0,9.1,14,0.1,1.2,6.5,6.6,18.299999999999997,47.09999999999995,6.099999999999999,6.7285714285714215
Nhà Bè,2019-10-10,4.8,3.4,7,17.0,0.1,1.2,12.3,21.9,39.59999999999995,7.3,5.65714285714285
Nhà Bè,2019-10-11,2.5,1.7,8,4.8,17.0,0.1,5.6,24.299999999999997,36.49999999999995,8.1,5.214285714285707
Nhà Bè,2019-10-12,8.6,3.6,14,2.5,4.8,17.0,4.4,15.899999999999995,40.699999999999946,5.299999999999998,5.814285714285707
Nhà Bè,2019-10-13,4.7,3.1,11,8.6,2.5,4.8,6.5,15.799999999999994,38.89999999999995,5.266666666666665,5.55714285714285
Nhà Bè,2019-10-14,2.0,1.1,4,4.7,8.6,2.5,1.2,15.299999999999994,39.699999999999946,5.099999999999998,5.671428571428564
Nhà Bè,2019-10-15,3.0,1.7,3,2.0,4.7,8.6,0.1,9.699999999999996,42.599999999999945,3.233333333333332,6.085714285714277
Nhà Bè,2019-10-16,8.3,4.9,9,3.0,2.0,4.7,17.0,13.299999999999997,33.89999999999995,4.433333333333333,4.842857142857135
Nhà Bè,2019-10-17,4.699999999999999,2.3,5,8.3,3.0,2.0,4.8,15.999999999999996,33.79999999999995,5.333333333333332,4.828571428571421
Nhà Bè,2019-10-18,8.200000000000001,3.6,7,4.699999999999999,8.3,3.0,2.5,21.199999999999996,39.49999999999995,7.0666666666666655,5.642857142857136
Nhà Bè,2019-10-19,1.6,1.6,1,8.200000000000001,4.699999999999999,8.3,8.6,14.499999999999996,32.49999999999995,4.833333333333332,4.642857142857136
Nhà Bè,2019-10-20,4.1,2.9,7,1.6,8.200000000000001,4.699999999999999,4.7,13.899999999999997,31.89999999999995,4.633333333333332,4.55714285714285
Nhà Bè,2019-10-21,2.7,1.3,5,4.1,1.6,8.200000000000001,2.0,8.399999999999995,32.59999999999995,2.7999999999999985,4.65714285714285
Nhà Bè,2019-10-22,3.1,0.9,8,2.7,4.1,1.6,3.0,9.899999999999997,32.69999999999995,3.299999999999999,4.671428571428565
Nhà Bè,2019-10-23,1.1,0.4,7,3.1,2.7,4.1,8.3,6.899999999999997,25.49999999999995,2.299999999999999,3.6428571428571357
Nhà Bè,2019-10-24,0.30000000000000004,0.1,3,1.1,3.1,2.7,4.699999999999999,4.4999999999999964,21.09999999999995,1.499999999999999,3.0142857142857076
Nhà Bè,2019-10-25,0.1,0.1,1,0.30000000000000004,1.1,3.1,8.200000000000001,1.4999999999999967,12.99999999999995,0.4999999999999989,1.85714285714285
Nhà Bè,2019-10-26,0.7999999999999999,0.3,4,0.1,0.30000000000000004,1.1,1.6,1.1999999999999964,12.19999999999995,0.3999999999999988,1.7428571428571356
Nhà Bè,2019-10-27,0.6000000000000001,0.2,4,0.7999999999999999,0.1,0.30000000000000004,4.1,1.4999999999999964,8.699999999999951,0.49999999999999883,1.242857142857136
Nhà Bè,2019-10-28,1.8,0.8,6,0.6000000000000001,0.7999999999999999,0.1,2.7,3.1999999999999966,7.799999999999951,1.0666666666666655,1.1142857142857072
Nhà Bè,2019-10-29,0.5,0.2,3,1.8,0.6000000000000001,0.7999999999999999,3.1,2.899999999999997,5.199999999999951,0.9666666666666656,0.7428571428571359
Nhà Bè,2019-10-30,0.5,0.3,3,0.5,1.8,0.6000000000000001,1.1,2.7999999999999963,4.59999999999995,0.9333333333333321,0.65714285714285
Nhà Bè,2019-10-31,3.4,1.3,5,0.5,0.5,1.8,0.30000000000000004,4.399999999999997,7.69999999999995,1.4666666666666657,1.099999999999993
Nhà Bè,2019-11-01,3.6,0.6,14,3.4,0.5,0.5,0.1,7.4999999999999964,11.19999999999995,2.4999999999999987,1.5999999999999928
Nhà Bè,2019-11-02,10.0,3.2,14,3.6,3.4,0.5,0.7999999999999999,16.999999999999996,20.39999999999995,5.666666666666665,2.914285714285707
Nhà Bè,2019-11-03,7.5,1.7,16,10.0,3.6,3.4,0.6000000000000001,21.099999999999994,27.299999999999947,7.033333333333331,3.8999999999999924
Nhà Bè,2019-11-04,0.2,0.1,2,7.5,10.0,3.6,1.8,17.699999999999996,25.69999999999995,5.899999999999999,3.671428571428564
Nhà Bè,2019-11-05,5.2,1.8,5,0.2,7.5,10.0,0.5,12.899999999999997,30.39999999999995,4.299999999999999,4.342857142857135
Nhà Bè,2019-11-06,20.8,3.3,20,5.2,0.2,7.5,0.5,26.199999999999996,50.699999999999946,8.733333333333333,7.242857142857135
Nhà Bè,2019-11-07,3.5,0.9,11,20.8,5.2,0.2,3.4,29.5,50.799999999999955,9.833333333333334,7.257142857142851
Nhà Bè,2019-11-08,1.9000000000000001,0.5,10,3.5,20.8,5.2,3.6,26.199999999999996,49.09999999999995,8.733333333333333,7.014285714285707
Nhà Bè,2019-11-09,0.1,0.1,1,1.9000000000000001,3.5,20.8,10.0,5.5,39.19999999999995,1.8333333333333333,5.599999999999993
Nhà Bè,2019-11-10,0.6,0.3,3,0.1,1.9000000000000001,3.5,7.5,2.6,32.29999999999995,0.8666666666666667,4.614285714285707
Nhà Bè,2019-11-11,17.7,2.2,18,0.6,0.1,1.9000000000000001,0.2,18.4,49.799999999999955,6.133333333333333,7.114285714285708
Nhà Bè,2019-11-12,0.0,0.0,0,17.7,0.6,0.1,5.2,18.299999999999997,44.59999999999995,6.099999999999999,6.371428571428565
Nhà Bè,2019-11-13,2.4,1.7,6,0.0,17.7,0.6,20.8,20.099999999999998,26.19999999999995,6.699999999999999,3.7428571428571358
Nhà Bè,2019-11-14,2.4000000000000004,1.3,4,2.4,0.0,17.7,3.5,4.800000000000001,25.09999999999995,1.6000000000000003,3.5857142857142787
Nhà Bè,2019-11-15,0.0,0.0,0,2.4000000000000004,2.4,0.0,1.9000000000000001,4.800000000000001,23.199999999999953,1.6000000000000003,3.3142857142857074
Nhà Bè,2019-11-16,0.30000000000000004,0.1,3,0.0,2.4000000000000004,2.4,0.1,2.7,23.399999999999952,0.9,3.342857142857136
Nhà Bè,2019-11-17,0.5,0.3,3,0.30000000000000004,0.0,2.4000000000000004,0.6,0.8,23.29999999999995,0.26666666666666666,3.3285714285714216
Nhà Bè,2019-11-18,2.5,0.5,13,0.5,0.30000000000000004,0.0,17.7,3.3,8.099999999999952,1.0999999999999999,1.1571428571428501
Nhà Bè,2019-11-19,0.2,0.1,2,2.5,0.5,0.30000000000000004,0.0,3.2,8.299999999999951,1.0666666666666667,1.1857142857142786
Nhà Bè,2019-11-20,0.0,0.0,0,0.2,2.5,0.5,2.4,2.7,5.899999999999951,0.9,0.8428571428571358
Nhà Bè,2019-11-21,0.1,0.1,1,0.0,0.2,2.5,2.4000000000000004,0.30000000000000004,3.5999999999999504,0.10000000000000002,0.5142857142857072
Nhà Bè,2019-11-22,0.9000000000000001,0.4,4,0.1,0.0,0.2,0.0,1.0000000000000002,4.49999999999995,0.3333333333333334,0.6428571428571358
Nhà Bè,2019-11-23,2.3000000000000003,0.8,6,0.9000000000000001,0.1,0.0,0.30000000000000004,3.3000000000000007,6.499999999999951,1.1000000000000003,0.9285714285714216
Nhà Bè,2019-11-24,1.2,0.5,7,2.3000000000000003,0.9000000000000001,0.1,0.5,4.4,7.199999999999951,1.4666666666666668,1.0285714285714216
Nhà Bè,2019-11-25,0.5,0.2,3,1.2,2.3000000000000003,0.9000000000000001,2.5,4.0,5.199999999999951,1.3333333333333333,0.7428571428571359
Nhà Bè,2019-11-26,0.0,0.0,0,0.5,1.2,2.3000000000000003,0.2,1.7,4.999999999999951,0.5666666666666667,0.7142857142857073
Nhà Bè,2019-11-27,0.30000000000000004,0.2,2,0.0,0.5,1.2,0.0,0.8,5.299999999999951,0.26666666666666666,0.7571428571428501
Nhà Bè,2019-11-28,0.0,0.0,0,0.30000000000000004,0.0,0.5,0.1,0.30000000000000004,5.199999999999951,0.10000000000000002,0.7428571428571359
Nhà Bè,2019-11-29,0.1,0.1,1,0.0,0.30000000000000004,0.0,0.9000000000000001,0.4,4.399999999999951,0.13333333333333333,0.6285714285714216
Nhà Bè,2019-11-30,0.6,0.3,3,0.1,0.0,0.30000000000000004,2.3000000000000003,0.7,2.6999999999999504,0.2333333333333333,0.3857142857142786
Nhà Bè,2019-12-01,0.0,0.0,0,0.6,0.1,0.0,1.2,0.7,1.4999999999999507,0.2333333333333333,0.21428571428570725
Nhà Bè,2019-12-02,0.4,0.2,3,0.0,0.6,0.1,0.5,1.0,1.3999999999999506,0.3333333333333333,0.19999999999999293
Nhà Bè,2019-12-03,1.2,0.4,8,0.4,0.0,0.6,0.0,1.6,2.599999999999951,0.5333333333333333,0.3714285714285644
Nhà Bè,2019-12-04,0.0,0.0,0,1.2,0.4,0.0,0.30000000000000004,1.5999999999999999,2.299999999999951,0.5333333333333333,0.3285714285714216
Nhà Bè,2019-12-05,0.0,0.0,0,0.0,1.2,0.4,0.0,1.1999999999999997,2.299999999999951,0.3999999999999999,0.3285714285714216
Nhà Bè,2019-12-06,1.3,1.2,2,0.0,0.0,1.2,0.1,1.3,3.499999999999951,0.43333333333333335,0.499999999999993
Nhà Bè,2019-12-07,0.0,0.0,0,1.3,0.0,0.0,0.6,1.3,2.8999999999999506,0.43333333333333335,0.4142857142857072
Nhà Bè,2019-12-08,0.0,0.0,0,0.0,1.3,0.0,0.0,1.3,2.8999999999999506,0.43333333333333335,0.4142857142857072
Nhà Bè,2019-12-09,0.0,0.0,0,0.0,0.0,1.3,0.4,0.0,2.499999999999951,0.0,0.35714285714285016
Nhà Bè,2019-12-10,0.1,0.1,1,0.0,0.0,0.0,1.2,0.1,1.3999999999999508,0.03333333333333333,0.199999999999993
Nhà Bè,2019-12-11,0.0,0.0,0,0.1,0.0,0.0,0.0,0.1,1.3999999999999508,0.03333333333333333,0.199999999999993
Nhà Bè,2019-12-12,0.0,0.0,0,0.0,0.1,0.0,0.0,0.1,1.3999999999999508,0.03333333333333333,0.199999999999993
Nhà Bè,2019-12-13,0.0,0.0,0,0.0,0.0,0.1,1.3,0.0,0.09999999999995071,0.0,0.014285714285707244
Nhà Bè,2019-12-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.09999999999995071,0.0,0.014285714285707244
Nhà Bè,2019-12-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.09999999999995071,0.0,0.014285714285707244
Nhà Bè,2019-12-16,0.30000000000000004,0.2,2,0.0,0.0,0.0,0.0,0.30000000000000004,0.39999999999995073,0.10000000000000002,0.057142857142850105
Nhà Bè,2019-12-17,0.1,0.1,1,0.30000000000000004,0.0,0.0,0.1,0.4,0.39999999999995073,0.13333333333333333,0.057142857142850105
Nhà Bè,2019-12-18,0.5,0.2,3,0.1,0.30000000000000004,0.0,0.0,0.9,0.8999999999999507,0.3,0.12857142857142154
Nhà Bè,2019-12-19,1.2,0.3,6,0.5,0.1,0.30000000000000004,0.0,1.7999999999999998,2.099999999999951,0.6,0.299999999999993
Nhà Bè,2019-12-20,0.0,0.0,0,1.2,0.5,0.1,0.0,1.7,2.099999999999951,0.5666666666666667,0.299999999999993
Nhà Bè,2019-12-21,0.0,0.0,0,0.0,1.2,0.5,0.0,1.2000000000000002,2.099999999999951,0.4000000000000001,0.299999999999993
Nhà Bè,2019-12-22,1.0,0.3,4,0.0,0.0,1.2,0.0,1.0,3.099999999999951,0.3333333333333333,0.44285714285713584
Nhà Bè,2019-12-23,0.2,0.1,2,1.0,0.0,0.0,0.30000000000000004,1.2,2.9999999999999507,0.39999999999999997,0.42857142857142155
Nhà Bè,2019-12-24,0.0,0.0,0,0.2,1.0,0.0,0.1,1.2,2.8999999999999506,0.39999999999999997,0.4142857142857072
Nhà Bè,2019-12-25,0.0,0.0,0,0.0,0.2,1.0,0.5,0.2,2.3999999999999506,0.06666666666666667,0.3428571428571358
Nhà Bè,2019-12-26,0.0,0.0,0,0.0,0.0,0.2,1.2,0.0,1.1999999999999504,0.0,0.17142857142856435
Nhà Bè,2019-12-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1999999999999504,0.0,0.17142857142856435
Nhà Bè,2019-12-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1999999999999504,0.0,0.17142857142856435
Nhà Bè,2019-12-29,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.1999999999999505,0.0,0.0285714285714215
Nhà Bè,2019-12-30,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Nhà Bè,2019-12-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-12,0.2,0.1,2,0.0,0.0,0.0,0.0,0.2,0.1999999999999505,0.06666666666666667,0.0285714285714215
Nhà Bè,2020-01-13,0.0,0.0,0,0.2,0.0,0.0,0.0,0.2,0.1999999999999505,0.06666666666666667,0.0285714285714215
Nhà Bè,2020-01-14,0.0,0.0,0,0.0,0.2,0.0,0.0,0.2,0.1999999999999505,0.06666666666666667,0.0285714285714215
Nhà Bè,2020-01-15,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.1999999999999505,0.0,0.0285714285714215
Nhà Bè,2020-01-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1999999999999505,0.0,0.0285714285714215
Nhà Bè,2020-01-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1999999999999505,0.0,0.0285714285714215
Nhà Bè,2020-01-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1999999999999505,0.0,0.0285714285714215
Nhà Bè,2020-01-19,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-01-27,0.2,0.1,2,0.0,0.0,0.0,0.0,0.2,0.1999999999999505,0.06666666666666667,0.0285714285714215
Nhà Bè,2020-01-28,0.0,0.0,0,0.2,0.0,0.0,0.0,0.2,0.1999999999999505,0.06666666666666667,0.0285714285714215
Nhà Bè,2020-01-29,0.0,0.0,0,0.0,0.2,0.0,0.0,0.2,0.1999999999999505,0.06666666666666667,0.0285714285714215
Nhà Bè,2020-01-30,1.1,0.5,5,0.0,0.0,0.2,0.0,1.1,1.2999999999999505,0.3666666666666667,0.18571428571427864
Nhà Bè,2020-01-31,0.30000000000000004,0.1,3,1.1,0.0,0.0,0.0,1.4000000000000001,1.5999999999999506,0.46666666666666673,0.22857142857142151
Nhà Bè,2020-02-01,0.0,0.0,0,0.30000000000000004,1.1,0.0,0.0,1.4000000000000001,1.5999999999999506,0.46666666666666673,0.22857142857142151
Nhà Bè,2020-02-02,0.0,0.0,0,0.0,0.30000000000000004,1.1,0.0,0.30000000000000004,1.5999999999999506,0.10000000000000002,0.22857142857142151
Nhà Bè,2020-02-03,0.0,0.0,0,0.0,0.0,0.30000000000000004,0.2,0.0,1.3999999999999506,0.0,0.19999999999999293
Nhà Bè,2020-02-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.3999999999999506,0.0,0.19999999999999293
Nhà Bè,2020-02-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.3999999999999506,0.0,0.19999999999999293
Nhà Bè,2020-02-06,0.0,0.0,0,0.0,0.0,0.0,1.1,0.0,0.29999999999995053,0.0,0.04285714285713579
Nhà Bè,2020-02-07,0.0,0.0,0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0
Nhà Bè,2020-02-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhà Bè,2020-02-09,0.9,0.4,4,0.0,0.0,0.0,0.0,0.9,0.8999999999999505,0.3,0.1285714285714215
Nhà Bè,2020-02-10,0.2,0.2,1,0.9,0.0,0.0,0.0,1.1,1.0999999999999506,0.3666666666666667,0.1571428571428501
Nhà Bè,2020-02-11,0.9000000000000001,0.4,4,0.2,0.9,0.0,0.0,2.0,1.9999999999999507,0.6666666666666666,0.28571428571427865
Nhà Bè,2020-02-12,0.0,0.0,0,0.9000000000000001,0.2,0.9,0.0,1.1000000000000003,1.9999999999999507,0.36666666666666675,0.28571428571427865
Nhà Bè,2020-02-13,0.0,0.0,0,0.0,0.9000000000000001,0.2,0.0,0.9000000000000001,1.9999999999999507,0.30000000000000004,0.28571428571427865
Nhà Bè,2020-02-14,0.0,0.0,0,0.0,0.0,0.9000000000000001,0.0,0.0,1.9999999999999507,0.0,0.28571428571427865
Nhà Bè,2020-02-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.9999999999999507,0.0,0.28571428571427865
Nhà Bè,2020-02-16,0.2,0.1,2,0.0,0.0,0.0,0.9,0.2,1.2999999999999508,0.06666666666666667,0.18571428571427867
Nhà Bè,2020-02-17,4.1,0.8,11,0.2,0.0,0.0,0.2,4.3,5.19999999999995,1.4333333333333333,0.7428571428571358
Nhà Bè,2020-02-18,0.4,0.3,2,4.1,0.2,0.0,0.9000000000000001,4.7,4.69999999999995,1.5666666666666667,0.6714285714285644
Nhà Bè,2020-02-19,0.0,0.0,0,0.4,4.1,0.2,0.0,4.5,4.69999999999995,1.5,0.6714285714285644
Nhà Bè,2020-02-20,0.0,0.0,0,0.0,0.4,4.1,0.0,0.4,4.69999999999995,0.13333333333333333,0.6714285714285644
Nhà Bè,2020-02-21,0.0,0.0,0,0.0,0.0,0.4,0.0,0.0,4.69999999999995,0.0,0.6714285714285644
